" The Union health ministry intends to replicate the “successful Delhi model” in other states with large outbreaks of Covid-19  a Union health ministry official said on Thursday  citing the example of how authorities in the national capital were able to bring down a key metric – the case positivity rate – from 37% in June to 6% this week. Click here for full Covid-19 coverage Case positivity rate refers to the number of people found positive among all people who are tested for Covid-19 on a particular day – a proportion that determines how prevalent the disease is and how well health officials are able to catch and isolate patients.  “The improved numbers show that test  trace and treat strategy has worked very well and Delhi is a prime example before us as it managed to successfully contain the disease spread with the help of the centre. The situation is being managed in two ways: keeping the infection low  and also keeping the mortality low. Experts have shown that in 80% of the positive cases it is possible to trace close contacts within 72 hours. This model will have to be adopted in other states also ” said Rajesh Bhushan  officer on special duty  health ministry.  In an interview to HT on July 18  chief minister Arvind Kejriwal credited a five-point “Delhi Model” – increased testing  home isolation of mild cases  availability of hospital beds  transparency of data  and plasma therapy – for helping the region become one of the few in the country to be able to rein in the outbreak. On Thursday  the health ministry’s Bhushan reiterated there was no community transmission in the country. “In India  there are clusters of cases and pockets of localised transmission  and the solution to contain it lies in aggressive testing  effective surveillance  contact tracing and clinical management of those infected to be able to fight it successfully ” he said.  Bhushan also referred to the one million recoveries  a milestone India passed on Wednesday and said it “shows how much effort has been put in by our doctors  nurses  paramedic and other frontline workers in managing the outbreak”.  India’s case fatality rate also declined from 3.33% on June 18 to 2.21% on July 30  he said  adding: “Our target is to bring the case fatality rate to 1% or less  and case positivity rate to 10% in first phase  and later to 5% in states with high case load as per the World Health Organization (WHO) guidelines ” said Bhushan.  Eight states have achieved a case fatality rate of 1% and below.  “The ultimate aim is to save lives and it is a positive trend that we are losing fewer patients as compared to other Covid-19 affected countries ” says Dr GC Khilnani  former head  pulmonology department  All India Institute of Medical Sciences  Delhi. ",delhi,ht
" The Union health ministry intends to replicate the “successful Delhi model” in other states with large outbreaks of Covid-19  a Union health ministry official said on Thursday  citing the example of how authorities in the national capital were able to bring down a key metric – the case positivity rate – from 37% in June to 6% this week. Click here for full Covid-19 coverage Case positivity rate refers to the number of people found positive among all people who are tested for Covid-19 on a particular day – a proportion that determines how prevalent the disease is and how well health officials are able to catch and isolate patients.  “The improved numbers show that test  trace and treat strategy has worked very well and Delhi is a prime example before us as it managed to successfully contain the disease spread with the help of the centre. The situation is being managed in two ways: keeping the infection low  and also keeping the mortality low. Experts have shown that in 80% of the positive cases it is possible to trace close contacts within 72 hours. This model will have to be adopted in other states also ” said Rajesh Bhushan  officer on special duty  health ministry.  In an interview to HT on July 18  chief minister Arvind Kejriwal credited a five-point “Delhi Model” – increased testing  home isolation of mild cases  availability of hospital beds  transparency of data  and plasma therapy – for helping the region become one of the few in the country to be able to rein in the outbreak. On Thursday  the health ministry’s Bhushan reiterated there was no community transmission in the country. “In India  there are clusters of cases and pockets of localised transmission  and the solution to contain it lies in aggressive testing  effective surveillance  contact tracing and clinical management of those infected to be able to fight it successfully ” he said.  Bhushan also referred to the one million recoveries  a milestone India passed on Wednesday and said it “shows how much effort has been put in by our doctors  nurses  paramedic and other frontline workers in managing the outbreak”.  India’s case fatality rate also declined from 3.33% on June 18 to 2.21% on July 30  he said  adding: “Our target is to bring the case fatality rate to 1% or less  and case positivity rate to 10% in first phase  and later to 5% in states with high case load as per the World Health Organization (WHO) guidelines ” said Bhushan.  Eight states have achieved a case fatality rate of 1% and below.  “The ultimate aim is to save lives and it is a positive trend that we are losing fewer patients as compared to other Covid-19 affected countries ” says Dr GC Khilnani  former head  pulmonology department  All India Institute of Medical Sciences  Delhi. ",delhi,ht
" The Delhi government has decided to allow hotels  hospitality services  street hawkers to operate and do away with the night curfew hours applicable between 10pm and 5am under the Centre’s Unlock 3 plan  the third phase of the gradual lifting of curbs announced to stop the spread of the coronavirus disease (Covid-19).   Click here for full Covid-19 coverage The Delhi government will allow weekly bazars to operate for a week on a trial basis to check if social distancing norms are adhered to. An official order to implement the relaxations in Delhi is likely to be issued by Saturday  said a senior government official. However  even though the Centre has allowed gymnasiums and yoga centres to operate  the Delhi government is yet to take a call on it.   Senior government officials said that L-G Anil Baijal in his meeting with Kejriwal on Wednesday had expressed his unwillingness to open gyms and yoga centres as of now. “So  the chief minister has said that a decision on this will be taken in a week’s time after consulting with al stakeholders ” an official said.  A media advisor to the chief minister said marriages/events with the restriction of 50 people can now be held in banquet halls  which come under the hospitality services. The Union home ministry issued the plan  “Unlock 3”  on Wednesday prepared after receiving feedback from states and in consultation held with central ministries and departments  to open up more activities outside containment zones. “These decisions are in continuation of several important decisions taken by CM Arvind Kejriwal in the past few days to ensure Delhi’s economy  which was impacted severely by the lockdown  gets back on track ” said a a statement issued by the office of chief minister Arvind Kejriwal on Thursday. Regarding hotels  the statement said  “Since hotels of Delhi are no longer linked to hospitals  Delhi government has also decided to allow normal functioning of hotels and hospitality services  as already permitted under Centre’s unlock guidelines.” The Delhi government had on Wednesday de-linked around 40 hotels and 77 banquet halls attached to different hospitals to augment the city’s Covid-19 bed capacity. Sandeep Khandelwal  president of Delhi Hotel and Restaurant Owners’ Association  said: “It is a great relief for thousands of people who are directly or indirectly employed with the hotel industry – from managers  housekeeping staff  chefs and waiters to plumbers  electricians and scores of other people engaged in different roles. Now that the economy is reviving  it may take a month or two  but business will get back to normal very soon.” Gym owners said they expect the government to allow them to operate soon. Chirag Sethi  vice-president Delhi Gym Association  said: “This is a very tough situation for us. We expect the government to allow gyms to open as soon as possible because livelihood of over a lakh people in Delhi depend on fitness industry. More wait will cause more revenue loss for the industry which had been completely shut for over 120 days. Gym owners have already started sanitisation of their gyms and are preparing SOPs (standard operating procedures) to operate gyms and fitness centres. We will meet the CM tomorrow and appeal the government to open gyms without any further delay.” Arbind Singh  national convener of National Association of Street Vendors in India  said: “It is a welcome move because street vendors are struggling since the lockdown was implemented. Now  the government should urgently implement the street vendor law so that designated spots can be earmarked for them. That would help ensuring better safety norms and social distancing in the days to come.” ",delhi,ht
" The Delhi government has decided to allow hotels  hospitality services  street hawkers to operate and do away with the night curfew hours applicable between 10pm and 5am under the Centre’s Unlock 3 plan  the third phase of the gradual lifting of curbs announced to stop the spread of the coronavirus disease (Covid-19).   Click here for full Covid-19 coverage The Delhi government will allow weekly bazars to operate for a week on a trial basis to check if social distancing norms are adhered to. An official order to implement the relaxations in Delhi is likely to be issued by Saturday  said a senior government official. However  even though the Centre has allowed gymnasiums and yoga centres to operate  the Delhi government is yet to take a call on it.   Senior government officials said that L-G Anil Baijal in his meeting with Kejriwal on Wednesday had expressed his unwillingness to open gyms and yoga centres as of now. “So  the chief minister has said that a decision on this will be taken in a week’s time after consulting with al stakeholders ” an official said.  A media advisor to the chief minister said marriages/events with the restriction of 50 people can now be held in banquet halls  which come under the hospitality services. The Union home ministry issued the plan  “Unlock 3”  on Wednesday prepared after receiving feedback from states and in consultation held with central ministries and departments  to open up more activities outside containment zones. “These decisions are in continuation of several important decisions taken by CM Arvind Kejriwal in the past few days to ensure Delhi’s economy  which was impacted severely by the lockdown  gets back on track ” said a a statement issued by the office of chief minister Arvind Kejriwal on Thursday. Regarding hotels  the statement said  “Since hotels of Delhi are no longer linked to hospitals  Delhi government has also decided to allow normal functioning of hotels and hospitality services  as already permitted under Centre’s unlock guidelines.” The Delhi government had on Wednesday de-linked around 40 hotels and 77 banquet halls attached to different hospitals to augment the city’s Covid-19 bed capacity. Sandeep Khandelwal  president of Delhi Hotel and Restaurant Owners’ Association  said: “It is a great relief for thousands of people who are directly or indirectly employed with the hotel industry – from managers  housekeeping staff  chefs and waiters to plumbers  electricians and scores of other people engaged in different roles. Now that the economy is reviving  it may take a month or two  but business will get back to normal very soon.” Gym owners said they expect the government to allow them to operate soon. Chirag Sethi  vice-president Delhi Gym Association  said: “This is a very tough situation for us. We expect the government to allow gyms to open as soon as possible because livelihood of over a lakh people in Delhi depend on fitness industry. More wait will cause more revenue loss for the industry which had been completely shut for over 120 days. Gym owners have already started sanitisation of their gyms and are preparing SOPs (standard operating procedures) to operate gyms and fitness centres. We will meet the CM tomorrow and appeal the government to open gyms without any further delay.” Arbind Singh  national convener of National Association of Street Vendors in India  said: “It is a welcome move because street vendors are struggling since the lockdown was implemented. Now  the government should urgently implement the street vendor law so that designated spots can be earmarked for them. That would help ensuring better safety norms and social distancing in the days to come.” ",delhi,ht
" The Delhi government has decided to allow hotels  hospitality services  street hawkers to operate and do away with the night curfew hours applicable between 10pm and 5am under the Centre’s Unlock 3 plan  the third phase of the gradual lifting of curbs announced to stop the spread of the coronavirus disease (Covid-19).   Click here for full Covid-19 coverage The Delhi government will allow weekly bazars to operate for a week on a trial basis to check if social distancing norms are adhered to. An official order to implement the relaxations in Delhi is likely to be issued by Saturday  said a senior government official. However  even though the Centre has allowed gymnasiums and yoga centres to operate  the Delhi government is yet to take a call on it.   Senior government officials said that L-G Anil Baijal in his meeting with Kejriwal on Wednesday had expressed his unwillingness to open gyms and yoga centres as of now. “So  the chief minister has said that a decision on this will be taken in a week’s time after consulting with al stakeholders ” an official said.  A media advisor to the chief minister said marriages/events with the restriction of 50 people can now be held in banquet halls  which come under the hospitality services. The Union home ministry issued the plan  “Unlock 3”  on Wednesday prepared after receiving feedback from states and in consultation held with central ministries and departments  to open up more activities outside containment zones. “These decisions are in continuation of several important decisions taken by CM Arvind Kejriwal in the past few days to ensure Delhi’s economy  which was impacted severely by the lockdown  gets back on track ” said a a statement issued by the office of chief minister Arvind Kejriwal on Thursday. Regarding hotels  the statement said  “Since hotels of Delhi are no longer linked to hospitals  Delhi government has also decided to allow normal functioning of hotels and hospitality services  as already permitted under Centre’s unlock guidelines.” The Delhi government had on Wednesday de-linked around 40 hotels and 77 banquet halls attached to different hospitals to augment the city’s Covid-19 bed capacity. Sandeep Khandelwal  president of Delhi Hotel and Restaurant Owners’ Association  said: “It is a great relief for thousands of people who are directly or indirectly employed with the hotel industry – from managers  housekeeping staff  chefs and waiters to plumbers  electricians and scores of other people engaged in different roles. Now that the economy is reviving  it may take a month or two  but business will get back to normal very soon.” Gym owners said they expect the government to allow them to operate soon. Chirag Sethi  vice-president Delhi Gym Association  said: “This is a very tough situation for us. We expect the government to allow gyms to open as soon as possible because livelihood of over a lakh people in Delhi depend on fitness industry. More wait will cause more revenue loss for the industry which had been completely shut for over 120 days. Gym owners have already started sanitisation of their gyms and are preparing SOPs (standard operating procedures) to operate gyms and fitness centres. We will meet the CM tomorrow and appeal the government to open gyms without any further delay.” Arbind Singh  national convener of National Association of Street Vendors in India  said: “It is a welcome move because street vendors are struggling since the lockdown was implemented. Now  the government should urgently implement the street vendor law so that designated spots can be earmarked for them. That would help ensuring better safety norms and social distancing in the days to come.” ",delhi,ht
"Containment zones in Delhi can now be de-notified in two weeks — down from 28 days  from the day the last Covid-19 patient in the area recovers  the state health department said on Thursday  a move that will bring significant relief to residents of some red zones in the city that have been contained for months.  The decision to relax containment norms  taken by the Union ministry of health and family welfare (MoH&FW) on Wednesday  had been a long-standing demand of the Delhi government  with several containment zones in the national capital having been under complete lockdown for more than three months now. Click here for full Covid-19 coverage The health ministry had on Wednesday issued an office memorandum to all states and union territories  saying a few states had experienced continuing outbreaks in some containment zones (CZs) and buffer zones (that encircle the CZs)  keeping them under lockdown for months. “In such cases  to have another period of 28 days  to de-notify such CZs brings hardships to its residents. Hence  some states have requested to review the same ” it said. The Delhi government on Thursday welcomed the move and said all district administrations have been asked to now follow the new rules issued by the health ministry. “Delhi was one the first states to urge the Centre to reduce the number of days it takes to de-seal a containment zone. The new guidelines will be strictly followed in Delhi. Aggressive contact tracing and active surveillance of high risk groups and symptomatic persons will continue in such areas ” the chief minister’s office said.  The union health ministry’s document mentioned that states which have CZs with prolonged lockdowns may choose to de-notify a containment zone “14 days after discharge of the last confirmed case (instead of 28 days)”. Also read: Health ministry to replicate Delhi’s Covid-19 model in other states “The surveillance operations will be scaled down if no laboratory-confirmed Covid-19 case is reported from the containment zone for at least 14 days after the last confirmed case has been isolated and all the contacts of the confirmed case have been followed up for 14 days ” the document seen by HT read.  However  the central government also made it clear that surveillance for influenza-like illnesses (ILI)  severe acute respiratory illness (SARI) and rigorous testing for these will continue in de-notified containment and buffer zones. “If further positive cases emerge in the de-notified containment or buffer zone  the area will again be declared as a containment zone and the containment process shall begin afresh ” the memorandum read. A city/district/state can be declared “free from the disease outbreak” only after 28 days have passed since the last confirmed case has been tested negative through an RT-PCR diagnosis. The Centre  however  also came down on states and union territories for not being able to break the chain of transmission for prolonged periods in some containment zones.  “It is noted that such continuing outbreaks in CZ/BZs reflect less than satisfactory active surveillance  contact testing  testing and inadequate adherence to home isolation guidelines. Hence  to avoid such a situation  the CZ needs to be redefined  surveillance strengthened and testing increased manifold ” it said. As on Thursday  Delhi had 694 containment zones and at least 300 000 people live in such areas. There were at least five areas in Delhi that had been contained for over three months  including GTB Enclave’s E-block  K and G blocks in Jahangirpuri  Majlis Park in Adarsh Nagar and Hauz Rani. Apart from this  two lanes in southeast Delhi’s Chandni Mahal were under lockdown for at least 88 days. In an interview with HT on July 18  chief minister Arvind Kejriwal said the Centre’s rules on containment zones needed serious reconsideration  adding that the Delhi government had made multiple requests to the Central government to relax containment norms in the city.  “The Centre’s rule says that if there is no new Covid case for 28 days straight then that area can be de-contained. But if even a single new Covid case emerges in a containment zone then it will remain under lockdown for 28 more days. As a result there are some containment zones which are under lockdown for 3-4 months. People are very distressed in these zones because they are completely locked down in their houses. “We have spoken to the Central government  to the Union health and family welfare ministry and have requested them to fix an outer time limit as well. Just like a country cannot be under a permanent lockdown  localities too cannot operate that way. Permanent lockdown cannot be a long-term solution. The Central government has appreciated our feedback and said that similar complaints have come from other states too. They are now revising the guidelines ” Kejriwal had said. ",delhi,ht
"Containment zones in Delhi can now be de-notified in two weeks — down from 28 days  from the day the last Covid-19 patient in the area recovers  the state health department said on Thursday  a move that will bring significant relief to residents of some red zones in the city that have been contained for months.  The decision to relax containment norms  taken by the Union ministry of health and family welfare (MoH&FW) on Wednesday  had been a long-standing demand of the Delhi government  with several containment zones in the national capital having been under complete lockdown for more than three months now. Click here for full Covid-19 coverage The health ministry had on Wednesday issued an office memorandum to all states and union territories  saying a few states had experienced continuing outbreaks in some containment zones (CZs) and buffer zones (that encircle the CZs)  keeping them under lockdown for months. “In such cases  to have another period of 28 days  to de-notify such CZs brings hardships to its residents. Hence  some states have requested to review the same ” it said. The Delhi government on Thursday welcomed the move and said all district administrations have been asked to now follow the new rules issued by the health ministry. “Delhi was one the first states to urge the Centre to reduce the number of days it takes to de-seal a containment zone. The new guidelines will be strictly followed in Delhi. Aggressive contact tracing and active surveillance of high risk groups and symptomatic persons will continue in such areas ” the chief minister’s office said.  The union health ministry’s document mentioned that states which have CZs with prolonged lockdowns may choose to de-notify a containment zone “14 days after discharge of the last confirmed case (instead of 28 days)”. Also read: Health ministry to replicate Delhi’s Covid-19 model in other states “The surveillance operations will be scaled down if no laboratory-confirmed Covid-19 case is reported from the containment zone for at least 14 days after the last confirmed case has been isolated and all the contacts of the confirmed case have been followed up for 14 days ” the document seen by HT read.  However  the central government also made it clear that surveillance for influenza-like illnesses (ILI)  severe acute respiratory illness (SARI) and rigorous testing for these will continue in de-notified containment and buffer zones. “If further positive cases emerge in the de-notified containment or buffer zone  the area will again be declared as a containment zone and the containment process shall begin afresh ” the memorandum read. A city/district/state can be declared “free from the disease outbreak” only after 28 days have passed since the last confirmed case has been tested negative through an RT-PCR diagnosis. The Centre  however  also came down on states and union territories for not being able to break the chain of transmission for prolonged periods in some containment zones.  “It is noted that such continuing outbreaks in CZ/BZs reflect less than satisfactory active surveillance  contact testing  testing and inadequate adherence to home isolation guidelines. Hence  to avoid such a situation  the CZ needs to be redefined  surveillance strengthened and testing increased manifold ” it said. As on Thursday  Delhi had 694 containment zones and at least 300 000 people live in such areas. There were at least five areas in Delhi that had been contained for over three months  including GTB Enclave’s E-block  K and G blocks in Jahangirpuri  Majlis Park in Adarsh Nagar and Hauz Rani. Apart from this  two lanes in southeast Delhi’s Chandni Mahal were under lockdown for at least 88 days. In an interview with HT on July 18  chief minister Arvind Kejriwal said the Centre’s rules on containment zones needed serious reconsideration  adding that the Delhi government had made multiple requests to the Central government to relax containment norms in the city.  “The Centre’s rule says that if there is no new Covid case for 28 days straight then that area can be de-contained. But if even a single new Covid case emerges in a containment zone then it will remain under lockdown for 28 more days. As a result there are some containment zones which are under lockdown for 3-4 months. People are very distressed in these zones because they are completely locked down in their houses. “We have spoken to the Central government  to the Union health and family welfare ministry and have requested them to fix an outer time limit as well. Just like a country cannot be under a permanent lockdown  localities too cannot operate that way. Permanent lockdown cannot be a long-term solution. The Central government has appreciated our feedback and said that similar complaints have come from other states too. They are now revising the guidelines ” Kejriwal had said. ",delhi,ht
"Containment zones in Delhi can now be de-notified in two weeks — down from 28 days  from the day the last Covid-19 patient in the area recovers  the state health department said on Thursday  a move that will bring significant relief to residents of some red zones in the city that have been contained for months.  The decision to relax containment norms  taken by the Union ministry of health and family welfare (MoH&FW) on Wednesday  had been a long-standing demand of the Delhi government  with several containment zones in the national capital having been under complete lockdown for more than three months now. Click here for full Covid-19 coverage The health ministry had on Wednesday issued an office memorandum to all states and union territories  saying a few states had experienced continuing outbreaks in some containment zones (CZs) and buffer zones (that encircle the CZs)  keeping them under lockdown for months. “In such cases  to have another period of 28 days  to de-notify such CZs brings hardships to its residents. Hence  some states have requested to review the same ” it said. The Delhi government on Thursday welcomed the move and said all district administrations have been asked to now follow the new rules issued by the health ministry. “Delhi was one the first states to urge the Centre to reduce the number of days it takes to de-seal a containment zone. The new guidelines will be strictly followed in Delhi. Aggressive contact tracing and active surveillance of high risk groups and symptomatic persons will continue in such areas ” the chief minister’s office said.  The union health ministry’s document mentioned that states which have CZs with prolonged lockdowns may choose to de-notify a containment zone “14 days after discharge of the last confirmed case (instead of 28 days)”. Also read: Health ministry to replicate Delhi’s Covid-19 model in other states “The surveillance operations will be scaled down if no laboratory-confirmed Covid-19 case is reported from the containment zone for at least 14 days after the last confirmed case has been isolated and all the contacts of the confirmed case have been followed up for 14 days ” the document seen by HT read.  However  the central government also made it clear that surveillance for influenza-like illnesses (ILI)  severe acute respiratory illness (SARI) and rigorous testing for these will continue in de-notified containment and buffer zones. “If further positive cases emerge in the de-notified containment or buffer zone  the area will again be declared as a containment zone and the containment process shall begin afresh ” the memorandum read. A city/district/state can be declared “free from the disease outbreak” only after 28 days have passed since the last confirmed case has been tested negative through an RT-PCR diagnosis. The Centre  however  also came down on states and union territories for not being able to break the chain of transmission for prolonged periods in some containment zones.  “It is noted that such continuing outbreaks in CZ/BZs reflect less than satisfactory active surveillance  contact testing  testing and inadequate adherence to home isolation guidelines. Hence  to avoid such a situation  the CZ needs to be redefined  surveillance strengthened and testing increased manifold ” it said. As on Thursday  Delhi had 694 containment zones and at least 300 000 people live in such areas. There were at least five areas in Delhi that had been contained for over three months  including GTB Enclave’s E-block  K and G blocks in Jahangirpuri  Majlis Park in Adarsh Nagar and Hauz Rani. Apart from this  two lanes in southeast Delhi’s Chandni Mahal were under lockdown for at least 88 days. In an interview with HT on July 18  chief minister Arvind Kejriwal said the Centre’s rules on containment zones needed serious reconsideration  adding that the Delhi government had made multiple requests to the Central government to relax containment norms in the city.  “The Centre’s rule says that if there is no new Covid case for 28 days straight then that area can be de-contained. But if even a single new Covid case emerges in a containment zone then it will remain under lockdown for 28 more days. As a result there are some containment zones which are under lockdown for 3-4 months. People are very distressed in these zones because they are completely locked down in their houses. “We have spoken to the Central government  to the Union health and family welfare ministry and have requested them to fix an outer time limit as well. Just like a country cannot be under a permanent lockdown  localities too cannot operate that way. Permanent lockdown cannot be a long-term solution. The Central government has appreciated our feedback and said that similar complaints have come from other states too. They are now revising the guidelines ” Kejriwal had said. ",delhi,ht
" Even as the number of deaths due to the coronavirus disease (Covid-19) in Delhi has dropped  the government has set up four committees of four members each to inspect hospitals and wards that are reporting the highest number of deaths. The panels have been asked to submit their suggestions on reducing deaths by August 3 to principal health secretary Vikram Dev Dutt  the order states.  “It has been observed that the percentage of deaths vis-à-vis admissions and the percentage of Covid-19 deaths in wards in 11 hospitals  government and private  is on the higher side during the period July 1 to July 23  2020. Four committee comprising of specialists  two from internal medicine and another two from anaesthesia  have been constituted for inspecting the allotted hospitals to examine whether the standard treatment protocols for treating Covid patients are being followed ” an order from the health secretary Padmini Singla read.  Click here for full Covid-19 coverage The hospitals to be inspected include private ones like Fortis Escorts Heart Institute  Max Hospital (Saket)  St Stephen’s hospital  Sir Ganga Ram Hospital  Jaipur Golden hospital and Sri Balaji Action Medical Institute  and government facilities such as Ram Manohar Lohia  Safdarjung  Lok Nayak  and GTB hospitals. Some of the Capital’s major Covid-19 treatment facilities  these hospitals often receive many patients with severe symptoms. The committee consists of doctors from hospitals managing Covid-19 like Lok Nayak and Safdarjung as well as non-Covid hospitals like Deen Dayal Upadhyay hospital  Lal Bahadur Shastri Hospital  and Aruna Asaf Ali government hospital.  “There has been a reduction in the number of deaths due to corona  however  we need to reduce it further. Today  we constituted four committees that will inspect hospitals and provide suggestion --- 1. Where there have been more deaths  2. Where there have been more deaths in the wards  meaning patients were not moved to the ICU on time ” said Delhi chief minister Arvind Kejriwal in a tweet.  On Thursday  Delhi recorded 29 deaths due to Covid-19 across the city  taking the total toll to 3 936. On average  the city recorded about 27 deaths during the previous week. This is almost one-fifth of the 101 deaths – the highest number of deaths recorded in the city on one day  according to data shared by the CM office earlier.  This puts the city’s case fatality rate – percentage of people who have died among the number of infections detected – at 2.9%.  This comes after the government had asked a 12-member court-appointed committee — that had been tasked with providing suggestions about patient care — to look into reducing deaths as well.  “I haven’t received the orders yet. Once we do  we will decide along with other committee members what aspects we have to observe. Most likely we have to see whether they have adequate facilities and whether the standard of care was followed. However  from what I have seen at our hospital  the mortality has actually gone down significantly now and the patients who do die are the ones who have multiple co-morbid conditions such as uncontrolled diabetes with kidney disease etc. The young or relatively healthy people who do die sometimes are those who reach the hospital late when their oxygen saturation is already very low ” said one of the committee members from Lok Nayak hospital  on condition of anonymity. ",delhi,ht
" Even as the number of deaths due to the coronavirus disease (Covid-19) in Delhi has dropped  the government has set up four committees of four members each to inspect hospitals and wards that are reporting the highest number of deaths. The panels have been asked to submit their suggestions on reducing deaths by August 3 to principal health secretary Vikram Dev Dutt  the order states.  “It has been observed that the percentage of deaths vis-à-vis admissions and the percentage of Covid-19 deaths in wards in 11 hospitals  government and private  is on the higher side during the period July 1 to July 23  2020. Four committee comprising of specialists  two from internal medicine and another two from anaesthesia  have been constituted for inspecting the allotted hospitals to examine whether the standard treatment protocols for treating Covid patients are being followed ” an order from the health secretary Padmini Singla read.  Click here for full Covid-19 coverage The hospitals to be inspected include private ones like Fortis Escorts Heart Institute  Max Hospital (Saket)  St Stephen’s hospital  Sir Ganga Ram Hospital  Jaipur Golden hospital and Sri Balaji Action Medical Institute  and government facilities such as Ram Manohar Lohia  Safdarjung  Lok Nayak  and GTB hospitals. Some of the Capital’s major Covid-19 treatment facilities  these hospitals often receive many patients with severe symptoms. The committee consists of doctors from hospitals managing Covid-19 like Lok Nayak and Safdarjung as well as non-Covid hospitals like Deen Dayal Upadhyay hospital  Lal Bahadur Shastri Hospital  and Aruna Asaf Ali government hospital.  “There has been a reduction in the number of deaths due to corona  however  we need to reduce it further. Today  we constituted four committees that will inspect hospitals and provide suggestion --- 1. Where there have been more deaths  2. Where there have been more deaths in the wards  meaning patients were not moved to the ICU on time ” said Delhi chief minister Arvind Kejriwal in a tweet.  On Thursday  Delhi recorded 29 deaths due to Covid-19 across the city  taking the total toll to 3 936. On average  the city recorded about 27 deaths during the previous week. This is almost one-fifth of the 101 deaths – the highest number of deaths recorded in the city on one day  according to data shared by the CM office earlier.  This puts the city’s case fatality rate – percentage of people who have died among the number of infections detected – at 2.9%.  This comes after the government had asked a 12-member court-appointed committee — that had been tasked with providing suggestions about patient care — to look into reducing deaths as well.  “I haven’t received the orders yet. Once we do  we will decide along with other committee members what aspects we have to observe. Most likely we have to see whether they have adequate facilities and whether the standard of care was followed. However  from what I have seen at our hospital  the mortality has actually gone down significantly now and the patients who do die are the ones who have multiple co-morbid conditions such as uncontrolled diabetes with kidney disease etc. The young or relatively healthy people who do die sometimes are those who reach the hospital late when their oxygen saturation is already very low ” said one of the committee members from Lok Nayak hospital  on condition of anonymity. ",delhi,ht
" Even as the number of deaths due to the coronavirus disease (Covid-19) in Delhi has dropped  the government has set up four committees of four members each to inspect hospitals and wards that are reporting the highest number of deaths. The panels have been asked to submit their suggestions on reducing deaths by August 3 to principal health secretary Vikram Dev Dutt  the order states.  “It has been observed that the percentage of deaths vis-à-vis admissions and the percentage of Covid-19 deaths in wards in 11 hospitals  government and private  is on the higher side during the period July 1 to July 23  2020. Four committee comprising of specialists  two from internal medicine and another two from anaesthesia  have been constituted for inspecting the allotted hospitals to examine whether the standard treatment protocols for treating Covid patients are being followed ” an order from the health secretary Padmini Singla read.  Click here for full Covid-19 coverage The hospitals to be inspected include private ones like Fortis Escorts Heart Institute  Max Hospital (Saket)  St Stephen’s hospital  Sir Ganga Ram Hospital  Jaipur Golden hospital and Sri Balaji Action Medical Institute  and government facilities such as Ram Manohar Lohia  Safdarjung  Lok Nayak  and GTB hospitals. Some of the Capital’s major Covid-19 treatment facilities  these hospitals often receive many patients with severe symptoms. The committee consists of doctors from hospitals managing Covid-19 like Lok Nayak and Safdarjung as well as non-Covid hospitals like Deen Dayal Upadhyay hospital  Lal Bahadur Shastri Hospital  and Aruna Asaf Ali government hospital.  “There has been a reduction in the number of deaths due to corona  however  we need to reduce it further. Today  we constituted four committees that will inspect hospitals and provide suggestion --- 1. Where there have been more deaths  2. Where there have been more deaths in the wards  meaning patients were not moved to the ICU on time ” said Delhi chief minister Arvind Kejriwal in a tweet.  On Thursday  Delhi recorded 29 deaths due to Covid-19 across the city  taking the total toll to 3 936. On average  the city recorded about 27 deaths during the previous week. This is almost one-fifth of the 101 deaths – the highest number of deaths recorded in the city on one day  according to data shared by the CM office earlier.  This puts the city’s case fatality rate – percentage of people who have died among the number of infections detected – at 2.9%.  This comes after the government had asked a 12-member court-appointed committee — that had been tasked with providing suggestions about patient care — to look into reducing deaths as well.  “I haven’t received the orders yet. Once we do  we will decide along with other committee members what aspects we have to observe. Most likely we have to see whether they have adequate facilities and whether the standard of care was followed. However  from what I have seen at our hospital  the mortality has actually gone down significantly now and the patients who do die are the ones who have multiple co-morbid conditions such as uncontrolled diabetes with kidney disease etc. The young or relatively healthy people who do die sometimes are those who reach the hospital late when their oxygen saturation is already very low ” said one of the committee members from Lok Nayak hospital  on condition of anonymity. ",delhi,ht
